ShipmentID,SPID,PID,GID,Shipdate,Amount,Boxes,Order_Status,Product,Category,Cost_per_box,Geo,Region,Sales_person,Team,Cost,Profit,Margin_pct,Year,Month
S00000826,SP01,P22,G1,2023-07-17,8219.25,329,Delivered,Peanut Butter Cubes,Bites,2.65,India,APAC,Ramalingam Kothapeta,Yummies,871.85,7347.4,89.39,2023,2023-07
S00000841,SP01,P22,G1,2023-05-05,204.75,9,Delivered,Peanut Butter Cubes,Bites,2.65,India,APAC,Ramalingam Kothapeta,Yummies,23.849999999999998,180.9,88.35,2023,2023-05
S00000842,SP01,P22,G1,2024-05-28,4335.75,174,Delivered,Peanut Butter Cubes,Bites,2.65,India,APAC,Ramalingam Kothapeta,Yummies,461.09999999999997,3874.65,89.37,2024,2024-05
S00000850,SP01,P22,G5,2023-05-08,5899.5,236,Delivered,Peanut Butter Cubes,Bites,2.65,Australia,APAC,Ramalingam Kothapeta,Yummies,625.4,5274.1,89.4,2023,2023-05
S00000854,SP01,P22,G1,2024-10-25,9675.0,373,Delivered,Peanut Butter Cubes,Bites,2.65,India,APAC,Ramalingam Kothapeta,Yummies,988.4499999999999,8686.55,89.78,2024,2024-10
S00000876,SP01,P22,G4,2024-01-25,7971.75,307,Delivered,Peanut Butter Cubes,Bites,2.65,New Zealand,APAC,Ramalingam Kothapeta,Yummies,813.55,7158.2,89.79,2024,2024-01
S00000878,SP01,P22,G5,2024-03-26,5195.25,217,Delivered,Peanut Butter Cubes,Bites,2.65,Australia,APAC,Ramalingam Kothapeta,Yummies,575.05,4620.2,88.93,2024,2024-03
S00000882,SP01,P07,G1,2024-07-24,7411.5,391,Delivered,Drinking Coco,Other,9.94,India,APAC,Ramalingam Kothapeta,Yummies,3886.54,3524.96,47.56,2024,2024-07
S00000886,SP01,P07,G2,2023-10-11,6360.75,398,Delivered,Drinking Coco,Other,9.94,USA,Americas,Ramalingam Kothapeta,Yummies,3956.12,2404.63,37.8,2023,2023-10
S00000888,SP01,P07,G3,2023-10-09,10048.5,629,Cancelled,Drinking Coco,Other,9.94,Canada,Americas,Ramalingam Kothapeta,Yummies,6252.259999999999,3796.2400000000007,37.78,2023,2023-10
S00000903,SP01,P07,G4,2023-12-06,9558.0,638,Delivered,Drinking Coco,Other,9.94,New Zealand,APAC,Ramalingam Kothapeta,Yummies,6341.719999999999,3216.2800000000007,33.65,2023,2023-12
S00000914,SP01,P07,G2,2023-04-28,8808.75,588,Delivered,Drinking Coco,Other,9.94,USA,Americas,Ramalingam Kothapeta,Yummies,5844.719999999999,2964.0300000000007,33.65,2023,2023-04
S00000920,SP01,P07,G5,2024-10-18,3791.25,316,Delivered,Drinking Coco,Other,9.94,Australia,APAC,Ramalingam Kothapeta,Yummies,3141.04,650.21,17.15,2024,2024-10
S00000927,SP01,P17,G1,2023-02-13,8833.5,305,Delivered,Caramel Stuffed Bars,Bars,8.43,India,APAC,Ramalingam Kothapeta,Yummies,2571.15,6262.35,70.89,2023,2023-02
S00000939,SP01,P17,G1,2023-02-24,16110.0,597,Delivered,Caramel Stuffed Bars,Bars,8.43,India,APAC,Ramalingam Kothapeta,Yummies,5032.71,11077.29,68.76,2023,2023-02
S00000942,SP01,P17,G2,2024-02-12,12143.25,434,Delivered,Caramel Stuffed Bars,Bars,8.43,USA,Americas,Ramalingam Kothapeta,Yummies,3658.62,8484.630000000001,69.87,2024,2024-02
S00000948,SP01,P17,G5,2024-01-29,371.25,15,Delivered,Caramel Stuffed Bars,Bars,8.43,Australia,APAC,Ramalingam Kothapeta,Yummies,126.44999999999999,244.8,65.94,2024,2024-01
S00000952,SP01,P17,G1,2023-10-05,7845.75,281,Delivered,Caramel Stuffed Bars,Bars,8.43,India,APAC,Ramalingam Kothapeta,Yummies,2368.83,5476.92,69.81,2023,2023-10
S00000953,SP01,P17,G1,2024-10-16,6277.5,242,Delivered,Caramel Stuffed Bars,Bars,8.43,India,APAC,Ramalingam Kothapeta,Yummies,2040.06,4237.4400000000005,67.5,2024,2024-10
S00000957,SP01,P17,G2,2023-04-26,756.0,30,Delivered,Caramel Stuffed Bars,Bars,8.43,USA,Americas,Ramalingam Kothapeta,Yummies,252.89999999999998,503.1,66.55,2023,2023-04
S00000967,SP01,P17,G1,2023-07-19,974.25,35,Delivered,Caramel Stuffed Bars,Bars,8.43,India,APAC,Ramalingam Kothapeta,Yummies,295.05,679.2,69.72,2023,2023-07
S00000972,SP01,P17,G3,2025-03-24,1028.25,40,Placed,Caramel Stuffed Bars,Bars,8.43,Canada,Americas,Ramalingam Kothapeta,Yummies,337.2,691.05,67.21,2025,2025-03
S00000975,SP01,P17,G4,2024-04-08,12210.75,489,Delivered,Caramel Stuffed Bars,Bars,8.43,New Zealand,APAC,Ramalingam Kothapeta,Yummies,4122.2699999999995,8088.4800000000005,66.24,2024,2024-04
S00000985,SP01,P17,G2,2023-08-25,11508.75,443,Delivered,Caramel Stuffed Bars,Bars,8.43,USA,Americas,Ramalingam Kothapeta,Yummies,3734.49,7774.26,67.55,2023,2023-08
S00000987,SP01,P17,G4,2024-07-29,7440.75,311,Delivered,Caramel Stuffed Bars,Bars,8.43,New Zealand,APAC,Ramalingam Kothapeta,Yummies,2621.73,4819.02,64.77,2024,2024-07
S00000995,SP01,P08,G1,2025-01-30,10575.0,756,Cancelled,99% Dark & Pure,Bars,7.73,India,APAC,Ramalingam Kothapeta,Yummies,5843.88,4731.12,44.74,2025,2025-01
S00001002,SP01,P08,G4,2024-09-10,7326.0,611,Delivered,99% Dark & Pure,Bars,7.73,New Zealand,APAC,Ramalingam Kothapeta,Yummies,4723.030000000001,2602.9699999999993,35.53,2024,2024-09
S00001018,SP01,P08,G5,2023-11-06,7272.0,455,Delivered,99% Dark & Pure,Bars,7.73,Australia,APAC,Ramalingam Kothapeta,Yummies,3517.15,3754.85,51.63,2023,2023-11
S00001029,SP01,P08,G4,2024-12-19,17457.75,1746,Delivered,99% Dark & Pure,Bars,7.73,New Zealand,APAC,Ramalingam Kothapeta,Yummies,13496.58,3961.17,22.69,2024,2024-12
S00001044,SP01,P08,G4,2025-03-13,967.5,61,Cancelled,99% Dark & Pure,Bars,7.73,New Zealand,APAC,Ramalingam Kothapeta,Yummies,471.53000000000003,495.96999999999997,51.26,2025,2025-03
S00001052,SP01,P08,G1,2024-09-17,13612.5,1362,Delivered,99% Dark & Pure,Bars,7.73,India,APAC,Ramalingam Kothapeta,Yummies,10528.26,3084.24,22.66,2024,2024-09
S00001055,SP01,P08,G2,2024-04-03,6588.0,507,Cancelled,99% Dark & Pure,Bars,7.73,USA,Americas,Ramalingam Kothapeta,Yummies,3919.11,2668.89,40.51,2024,2024-04
S00001087,SP01,P13,G4,2024-10-08,2965.5,270,Delivered,85% Dark Bars,Bars,10.51,New Zealand,APAC,Ramalingam Kothapeta,Yummies,2837.7,127.80000000000018,4.31,2024,2024-10
S00001098,SP01,P13,G3,2023-10-17,2686.5,538,Delivered,85% Dark Bars,Bars,10.51,Canada,Americas,Ramalingam Kothapeta,Yummies,5654.38,-2967.88,-110.47,2023,2023-10
S00001103,SP01,P13,G5,2024-07-22,6455.25,807,Delivered,85% Dark Bars,Bars,10.51,Australia,APAC,Ramalingam Kothapeta,Yummies,8481.57,-2026.3199999999997,-31.39,2024,2024-07
S00001106,SP01,P13,G1,2024-12-03,2139.75,195,Delivered,85% Dark Bars,Bars,10.51,India,APAC,Ramalingam Kothapeta,Yummies,2049.45,90.30000000000018,4.22,2024,2024-12
S00001130,SP01,P13,G5,2023-03-31,3847.5,350,Delivered,85% Dark Bars,Bars,10.51,Australia,APAC,Ramalingam Kothapeta,Yummies,3678.5,169.0,4.39,2023,2023-03
S00001134,SP01,P02,G1,2023-12-20,9465.75,1184,Delivered,50% Dark Bites,Bites,7.48,India,APAC,Ramalingam Kothapeta,Yummies,8856.32,609.4300000000003,6.44,2023,2023-12
S00001144,SP01,P02,G5,2025-01-03,1487.25,136,Shipped,50% Dark Bites,Bites,7.48,Australia,APAC,Ramalingam Kothapeta,Yummies,1017.2800000000001,469.9699999999999,31.6,2025,2025-01
S00001153,SP01,P02,G2,2025-02-07,4623.75,331,Shipped,50% Dark Bites,Bites,7.48,USA,Americas,Ramalingam Kothapeta,Yummies,2475.88,2147.87,46.45,2025,2025-02
S00001161,SP01,P02,G6,2023-12-21,2407.5,219,Delivered,50% Dark Bites,Bites,7.48,UK,Europe,Ramalingam Kothapeta,Yummies,1638.1200000000001,769.3799999999999,31.96,2023,2023-12
S00001171,SP01,P20,G4,2024-06-28,2594.25,200,Delivered,Smooth Silky Salty,Bars,2.76,New Zealand,APAC,Ramalingam Kothapeta,Yummies,552.0,2042.25,78.72,2024,2024-06
S00001172,SP01,P20,G5,2024-10-16,558.0,80,Delivered,Smooth Silky Salty,Bars,2.76,Australia,APAC,Ramalingam Kothapeta,Yummies,220.79999999999998,337.20000000000005,60.43,2024,2024-10
S00001176,SP01,P20,G1,2024-11-05,13011.75,1183,Delivered,Smooth Silky Salty,Bars,2.76,India,APAC,Ramalingam Kothapeta,Yummies,3265.08,9746.67,74.91,2024,2024-11
S00001181,SP01,P20,G2,2023-12-22,4538.25,757,Delivered,Smooth Silky Salty,Bars,2.76,USA,Americas,Ramalingam Kothapeta,Yummies,2089.3199999999997,2448.9300000000003,53.96,2023,2023-12
S00001194,SP01,P20,G2,2025-01-10,1935.0,323,Shipped,Smooth Silky Salty,Bars,2.76,USA,Americas,Ramalingam Kothapeta,Yummies,891.4799999999999,1043.52,53.93,2025,2025-01
S00001204,SP01,P20,G1,2023-12-14,6356.25,636,Delivered,Smooth Silky Salty,Bars,2.76,India,APAC,Ramalingam Kothapeta,Yummies,1755.36,4600.89,72.38,2023,2023-12
S00001205,SP01,P20,G1,2024-01-29,6855.75,686,Delivered,Smooth Silky Salty,Bars,2.76,India,APAC,Ramalingam Kothapeta,Yummies,1893.36,4962.39,72.38,2024,2024-01
S00001211,SP01,P20,G4,2025-01-07,10534.5,1054,Shipped,Smooth Silky Salty,Bars,2.76,New Zealand,APAC,Ramalingam Kothapeta,Yummies,2909.04,7625.46,72.39,2025,2025-01
S00001219,SP01,P20,G1,2024-07-03,3231.0,249,Delivered,Smooth Silky Salty,Bars,2.76,India,APAC,Ramalingam Kothapeta,Yummies,687.2399999999999,2543.76,78.73,2024,2024-07
S00001223,SP01,P20,G2,2024-04-30,5528.25,615,Delivered,Smooth Silky Salty,Bars,2.76,USA,Americas,Ramalingam Kothapeta,Yummies,1697.3999999999999,3830.8500000000004,69.3,2024,2024-04
S00001228,SP01,P20,G5,2023-11-21,6147.0,513,Delivered,Smooth Silky Salty,Bars,2.76,Australia,APAC,Ramalingam Kothapeta,Yummies,1415.8799999999999,4731.12,76.97,2023,2023-11
S00001242,SP01,P20,G5,2024-12-27,3982.5,569,Delivered,Smooth Silky Salty,Bars,2.76,Australia,APAC,Ramalingam Kothapeta,Yummies,1570.4399999999998,2412.0600000000004,60.57,2024,2024-12
S00001248,SP01,P09,G1,2024-11-19,1791.0,120,Delivered,Orange Choco,Bars,3.68,India,APAC,Ramalingam Kothapeta,Yummies,441.6,1349.4,75.34,2024,2024-11
S00001257,SP01,P09,G5,2024-05-07,4727.25,263,Delivered,Orange Choco,Bars,3.68,Australia,APAC,Ramalingam Kothapeta,Yummies,967.84,3759.41,79.53,2024,2024-05
S00001261,SP01,P09,G1,2024-10-24,3089.25,221,Delivered,Orange Choco,Bars,3.68,India,APAC,Ramalingam Kothapeta,Yummies,813.2800000000001,2275.97,73.67,2024,2024-10
S00001262,SP01,P09,G1,2023-01-25,4635.0,290,Delivered,Orange Choco,Bars,3.68,India,APAC,Ramalingam Kothapeta,Yummies,1067.2,3567.8,76.98,2023,2023-01
S00001263,SP01,P09,G1,2023-06-27,8124.75,478,Delivered,Orange Choco,Bars,3.68,India,APAC,Ramalingam Kothapeta,Yummies,1759.04,6365.71,78.35,2023,2023-06
S00001266,SP01,P09,G3,2024-06-25,9299.25,465,Delivered,Orange Choco,Bars,3.68,Canada,Americas,Ramalingam Kothapeta,Yummies,1711.2,7588.05,81.6,2024,2024-06
S00001269,SP01,P09,G4,2023-04-19,3656.25,282,Delivered,Orange Choco,Bars,3.68,New Zealand,APAC,Ramalingam Kothapeta,Yummies,1037.76,2618.49,71.62,2023,2023-04
S00001275,SP01,P09,G1,2023-01-30,5355.0,268,Delivered,Orange Choco,Bars,3.68,India,APAC,Ramalingam Kothapeta,Yummies,986.24,4368.76,81.58,2023,2023-01
S00001279,SP01,P09,G2,2023-11-08,8104.5,451,Delivered,Orange Choco,Bars,3.68,USA,Americas,Ramalingam Kothapeta,Yummies,1659.68,6444.82,79.52,2023,2023-11
S00001291,SP01,P09,G1,2024-05-30,3489.75,175,Delivered,Orange Choco,Bars,3.68,India,APAC,Ramalingam Kothapeta,Yummies,644.0,2845.75,81.55,2024,2024-05
S00001307,SP01,P18,G2,2023-10-13,8214.75,343,Delivered,Manuka Honey Choco,Other,6.8,USA,Americas,Ramalingam Kothapeta,Yummies,2332.4,5882.35,71.61,2023,2023-10
S00001309,SP01,P18,G4,2025-02-12,8037.0,383,Shipped,Manuka Honey Choco,Other,6.8,New Zealand,APAC,Ramalingam Kothapeta,Yummies,2604.4,5432.6,67.59,2025,2025-02
S00001311,SP01,P18,G4,2024-07-05,6018.75,251,Delivered,Manuka Honey Choco,Other,6.8,New Zealand,APAC,Ramalingam Kothapeta,Yummies,1706.8,4311.95,71.64,2024,2024-07
S00001319,SP01,P18,G1,2024-01-31,7485.75,300,Delivered,Manuka Honey Choco,Other,6.8,India,APAC,Ramalingam Kothapeta,Yummies,2040.0,5445.75,72.75,2024,2024-01
S00001326,SP01,P18,G5,2024-11-18,10876.5,518,Delivered,Manuka Honey Choco,Other,6.8,Australia,APAC,Ramalingam Kothapeta,Yummies,3522.4,7354.1,67.61,2024,2024-11
S00001331,SP01,P18,G1,2024-06-04,5584.5,266,Delivered,Manuka Honey Choco,Other,6.8,India,APAC,Ramalingam Kothapeta,Yummies,1808.8,3775.7,67.61,2024,2024-06
S00001339,SP01,P18,G4,2023-01-11,6367.5,304,Delivered,Manuka Honey Choco,Other,6.8,New Zealand,APAC,Ramalingam Kothapeta,Yummies,2067.2,4300.3,67.54,2023,2023-01
S00001340,SP01,P18,G5,2024-08-21,9405.0,392,Delivered,Manuka Honey Choco,Other,6.8,Australia,APAC,Ramalingam Kothapeta,Yummies,2665.6,6739.4,71.66,2024,2024-08
S00001357,SP01,P14,G6,2024-01-30,3267.0,126,Delivered,White Choc,Other,6.43,UK,Europe,Ramalingam Kothapeta,Yummies,810.18,2456.82,75.2,2024,2024-01
S00001360,SP01,P14,G1,2024-01-11,4488.75,180,Delivered,White Choc,Other,6.43,India,APAC,Ramalingam Kothapeta,Yummies,1157.3999999999999,3331.3500000000004,74.22,2024,2024-01
S00001363,SP01,P14,G2,2023-02-01,2526.75,98,Delivered,White Choc,Other,6.43,USA,Americas,Ramalingam Kothapeta,Yummies,630.14,1896.6100000000001,75.06,2023,2023-02
S00001364,SP01,P14,G3,2023-03-15,7524.0,342,Delivered,White Choc,Other,6.43,Canada,Americas,Ramalingam Kothapeta,Yummies,2199.06,5324.9400000000005,70.77,2023,2023-03
S00001366,SP01,P14,G4,2023-12-29,5625.0,209,Delivered,White Choc,Other,6.43,New Zealand,APAC,Ramalingam Kothapeta,Yummies,1343.87,4281.13,76.11,2023,2023-12
S00001367,SP01,P14,G4,2024-03-25,4428.0,202,Delivered,White Choc,Other,6.43,New Zealand,APAC,Ramalingam Kothapeta,Yummies,1298.86,3129.1400000000003,70.67,2024,2024-03
S00001376,SP01,P14,G2,2025-02-20,3602.25,157,Shipped,White Choc,Other,6.43,USA,Americas,Ramalingam Kothapeta,Yummies,1009.51,2592.74,71.98,2025,2025-02
S00001391,SP01,P14,G2,2024-03-01,10044.0,402,Delivered,White Choc,Other,6.43,USA,Americas,Ramalingam Kothapeta,Yummies,2584.8599999999997,7459.14,74.26,2024,2024-03
S00001393,SP01,P14,G4,2024-03-20,2655.0,111,Delivered,White Choc,Other,6.43,New Zealand,APAC,Ramalingam Kothapeta,Yummies,713.73,1941.27,73.12,2024,2024-03
S00001402,SP01,P01,G1,2023-09-04,2184.75,85,Delivered,Milk Bars,Bars,5.26,India,APAC,Ramalingam Kothapeta,Yummies,447.09999999999997,1737.65,79.54,2023,2023-09
S00001404,SP01,P01,G2,2024-01-16,2081.25,95,Delivered,Milk Bars,Bars,5.26,USA,Americas,Ramalingam Kothapeta,Yummies,499.7,1581.55,75.99,2024,2024-01
S00001411,SP01,P01,G5,2023-09-18,4446.0,194,Delivered,Milk Bars,Bars,5.26,Australia,APAC,Ramalingam Kothapeta,Yummies,1020.4399999999999,3425.56,77.05,2023,2023-09
S00001412,SP01,P01,G5,2025-03-12,1257.75,67,Placed,Milk Bars,Bars,5.26,Australia,APAC,Ramalingam Kothapeta,Yummies,352.41999999999996,905.33,71.98,2025,2025-03
S00001414,SP01,P01,G1,2024-11-18,6828.75,297,Delivered,Milk Bars,Bars,5.26,India,APAC,Ramalingam Kothapeta,Yummies,1562.22,5266.53,77.12,2024,2024-11
S00001422,SP01,P01,G4,2024-09-02,6878.25,265,Delivered,Milk Bars,Bars,5.26,New Zealand,APAC,Ramalingam Kothapeta,Yummies,1393.8999999999999,5484.35,79.73,2024,2024-09
S00001424,SP01,P01,G5,2023-02-16,263.25,12,Delivered,Milk Bars,Bars,5.26,Australia,APAC,Ramalingam Kothapeta,Yummies,63.12,200.13,76.02,2023,2023-02
S00001430,SP01,P01,G1,2023-06-22,2621.25,101,Delivered,Milk Bars,Bars,5.26,India,APAC,Ramalingam Kothapeta,Yummies,531.26,2089.99,79.73,2023,2023-06
S00001435,SP01,P01,G4,2023-07-20,11803.5,473,Delivered,Milk Bars,Bars,5.26,New Zealand,APAC,Ramalingam Kothapeta,Yummies,2487.98,9315.52,78.92,2023,2023-07
S00001446,SP01,P01,G2,2025-02-03,10541.25,528,Shipped,Milk Bars,Bars,5.26,USA,Americas,Ramalingam Kothapeta,Yummies,2777.2799999999997,7763.97,73.65,2025,2025-02
S00001450,SP01,P01,G4,2023-01-03,9684.0,404,Delivered,Milk Bars,Bars,5.26,New Zealand,APAC,Ramalingam Kothapeta,Yummies,2125.04,7558.96,78.06,2023,2023-01
S00001475,SP01,P06,G2,2025-02-24,7947.0,795,Shipped,Eclairs,Bites,6.31,USA,Americas,Ramalingam Kothapeta,Yummies,5016.45,2930.55,36.88,2025,2025-02
S00001478,SP01,P06,G4,2024-06-03,6511.5,543,Delivered,Eclairs,Bites,6.31,New Zealand,APAC,Ramalingam Kothapeta,Yummies,3426.33,3085.17,47.38,2024,2024-06
S00001480,SP01,P06,G5,2023-07-11,12737.25,980,Delivered,Eclairs,Bites,6.31,Australia,APAC,Ramalingam Kothapeta,Yummies,6183.799999999999,6553.450000000001,51.45,2023,2023-07
S00001482,SP01,P06,G5,2024-07-17,1307.25,119,Delivered,Eclairs,Bites,6.31,Australia,APAC,Ramalingam Kothapeta,Yummies,750.89,556.36,42.56,2024,2024-07
S00001483,SP01,P06,G6,2023-12-12,774.0,111,Delivered,Eclairs,Bites,6.31,UK,Europe,Ramalingam Kothapeta,Yummies,700.41,73.59000000000003,9.51,2023,2023-12
S00001488,SP01,P06,G2,2023-12-19,10280.25,1029,Delivered,Eclairs,Bites,6.31,USA,Americas,Ramalingam Kothapeta,Yummies,6492.99,3787.26,36.84,2023,2023-12
S00001500,SP01,P06,G1,2024-07-15,2938.5,327,Delivered,Eclairs,Bites,6.31,India,APAC,Ramalingam Kothapeta,Yummies,2063.37,875.1300000000001,29.78,2024,2024-07
S00001508,SP01,P06,G5,2025-01-28,2925.0,418,Shipped,Eclairs,Bites,6.31,Australia,APAC,Ramalingam Kothapeta,Yummies,2637.58,287.4200000000001,9.83,2025,2025-01
S00001549,SP01,P19,G4,2023-07-05,4882.5,222,Delivered,70% Dark Bites,Bites,5.04,New Zealand,APAC,Ramalingam Kothapeta,Yummies,1118.88,3763.62,77.08,2023,2023-07
S00001550,SP01,P19,G5,2024-12-02,4.5,1,Delivered,70% Dark Bites,Bites,5.04,Australia,APAC,Ramalingam Kothapeta,Yummies,5.04,-0.54,-12.0,2024,2024-12
S00001553,SP01,P19,G6,2023-10-02,11000.25,501,Delivered,70% Dark Bites,Bites,5.04,UK,Europe,Ramalingam Kothapeta,Yummies,2525.04,8475.21,77.05,2023,2023-10
S00001557,SP01,P19,G1,2023-04-12,2691.0,129,Delivered,70% Dark Bites,Bites,5.04,India,APAC,Ramalingam Kothapeta,Yummies,650.16,2040.8400000000001,75.84,2023,2023-04
S00001559,SP01,P19,G2,2023-10-31,3719.25,149,Delivered,70% Dark Bites,Bites,5.04,USA,Americas,Ramalingam Kothapeta,Yummies,750.96,2968.29,79.81,2023,2023-10
S00001563,SP01,P19,G4,2023-05-03,4461.75,213,Delivered,70% Dark Bites,Bites,5.04,New Zealand,APAC,Ramalingam Kothapeta,Yummies,1073.52,3388.23,75.94,2023,2023-05
S00001567,SP01,P19,G6,2023-12-06,58.5,3,Cancelled,70% Dark Bites,Bites,5.04,UK,Europe,Ramalingam Kothapeta,Yummies,15.120000000000001,43.379999999999995,74.15,2023,2023-12
S00001569,SP01,P19,G1,2024-07-19,1982.25,77,Cancelled,70% Dark Bites,Bites,5.04,India,APAC,Ramalingam Kothapeta,Yummies,388.08,1594.17,80.42,2024,2024-07
S00001571,SP01,P19,G1,2025-02-05,5379.75,257,Shipped,70% Dark Bites,Bites,5.04,India,APAC,Ramalingam Kothapeta,Yummies,1295.28,4084.4700000000003,75.92,2025,2025-02
S00001590,SP01,P15,G4,2024-10-24,618.75,42,Delivered,Baker's Choco Chips,Bars,12.41,New Zealand,APAC,Ramalingam Kothapeta,Yummies,521.22,97.52999999999997,15.76,2024,2024-10
S00001591,SP01,P15,G4,2023-01-18,7344.0,525,Cancelled,Baker's Choco Chips,Bars,12.41,New Zealand,APAC,Ramalingam Kothapeta,Yummies,6515.25,828.75,11.28,2023,2023-01
S00001594,SP01,P15,G5,2023-03-03,6360.75,425,Delivered,Baker's Choco Chips,Bars,12.41,Australia,APAC,Ramalingam Kothapeta,Yummies,5274.25,1086.5,17.08,2023,2023-03
S00001602,SP01,P15,G3,2024-02-28,2760.75,185,Delivered,Baker's Choco Chips,Bars,12.41,Canada,Americas,Ramalingam Kothapeta,Yummies,2295.85,464.9000000000001,16.84,2024,2024-02
S00001624,SP01,P15,G1,2024-09-18,5544.0,462,Delivered,Baker's Choco Chips,Bars,12.41,India,APAC,Ramalingam Kothapeta,Yummies,5733.42,-189.42000000000007,-3.42,2024,2024-09
S00001626,SP01,P15,G1,2024-12-26,4032.0,269,Delivered,Baker's Choco Chips,Bars,12.41,India,APAC,Ramalingam Kothapeta,Yummies,3338.29,693.71,17.21,2024,2024-12
S00001632,SP01,P15,G4,2024-01-09,12978.0,927,Delivered,Baker's Choco Chips,Bars,12.41,New Zealand,APAC,Ramalingam Kothapeta,Yummies,11504.07,1473.9300000000003,11.36,2024,2024-01
S00001635,SP01,P15,G5,2024-10-16,2175.75,198,Delivered,Baker's Choco Chips,Bars,12.41,Australia,APAC,Ramalingam Kothapeta,Yummies,2457.18,-281.42999999999984,-12.93,2024,2024-10
S00001640,SP01,P15,G1,2023-02-06,6149.25,440,Delivered,Baker's Choco Chips,Bars,12.41,India,APAC,Ramalingam Kothapeta,Yummies,5460.4,688.8500000000004,11.2,2023,2023-02
S00001643,SP01,P15,G2,2024-10-30,5593.5,373,Delivered,Baker's Choco Chips,Bars,12.41,USA,Americas,Ramalingam Kothapeta,Yummies,4628.93,964.5699999999997,17.24,2024,2024-10
S00001655,SP01,P11,G1,2024-06-10,330.75,37,Delivered,After Nines,Bites,10.23,India,APAC,Ramalingam Kothapeta,Yummies,378.51,-47.75999999999999,-14.44,2024,2024-06
S00001678,SP01,P11,G5,2023-01-13,605.25,56,Delivered,After Nines,Bites,10.23,Australia,APAC,Ramalingam Kothapeta,Yummies,572.88,32.370000000000005,5.35,2023,2023-01
S00001691,SP01,P11,G5,2024-04-23,987.75,124,Delivered,After Nines,Bites,10.23,Australia,APAC,Ramalingam Kothapeta,Yummies,1268.52,-280.77,-28.43,2024,2024-04
S00001693,SP01,P11,G6,2023-08-29,6072.75,434,Delivered,After Nines,Bites,10.23,UK,Europe,Ramalingam Kothapeta,Yummies,4439.820000000001,1632.9299999999994,26.89,2023,2023-08
S00001704,SP01,P11,G5,2023-10-18,877.5,98,Delivered,After Nines,Bites,10.23,Australia,APAC,Ramalingam Kothapeta,Yummies,1002.5400000000001,-125.04000000000008,-14.25,2023,2023-10
S00001708,SP01,P10,G1,2024-12-03,4367.25,230,Delivered,Spicy Special Slims,Bites,8.22,India,APAC,Ramalingam Kothapeta,Yummies,1890.6000000000001,2476.6499999999996,56.71,2024,2024-12
S00001713,SP01,P10,G2,2024-12-11,4047.75,270,Delivered,Spicy Special Slims,Bites,8.22,USA,Americas,Ramalingam Kothapeta,Yummies,2219.4,1828.35,45.17,2024,2024-12
S00001715,SP01,P10,G4,2024-10-25,6318.0,452,Delivered,Spicy Special Slims,Bites,8.22,New Zealand,APAC,Ramalingam Kothapeta,Yummies,3715.4400000000005,2602.5599999999995,41.19,2024,2024-10
S00001718,SP01,P10,G5,2023-09-12,8466.75,499,Delivered,Spicy Special Slims,Bites,8.22,Australia,APAC,Ramalingam Kothapeta,Yummies,4101.780000000001,4364.969999999999,51.55,2023,2023-09
S00001721,SP01,P10,G6,2023-03-17,4853.25,286,Cancelled,Spicy Special Slims,Bites,8.22,UK,Europe,Ramalingam Kothapeta,Yummies,2350.92,2502.33,51.56,2023,2023-03
S00001723,SP01,P10,G1,2024-02-06,8635.5,540,Delivered,Spicy Special Slims,Bites,8.22,India,APAC,Ramalingam Kothapeta,Yummies,4438.8,4196.7,48.6,2024,2024-02
S00001724,SP01,P10,G1,2023-06-27,4189.5,247,Delivered,Spicy Special Slims,Bites,8.22,India,APAC,Ramalingam Kothapeta,Yummies,2030.3400000000001,2159.16,51.54,2023,2023-06
S00001736,SP01,P10,G1,2023-10-06,6916.5,407,Delivered,Spicy Special Slims,Bites,8.22,India,APAC,Ramalingam Kothapeta,Yummies,3345.5400000000004,3570.9599999999996,51.63,2023,2023-10
S00001737,SP01,P10,G1,2023-02-21,4905.0,327,Delivered,Spicy Special Slims,Bites,8.22,India,APAC,Ramalingam Kothapeta,Yummies,2687.94,2217.06,45.2,2023,2023-02
S00001743,SP01,P10,G4,2023-10-04,5141.25,286,Delivered,Spicy Special Slims,Bites,8.22,New Zealand,APAC,Ramalingam Kothapeta,Yummies,2350.92,2790.33,54.27,2023,2023-10
S00001749,SP01,P10,G6,2024-12-16,8896.5,636,Delivered,Spicy Special Slims,Bites,8.22,UK,Europe,Ramalingam Kothapeta,Yummies,5227.92,3668.58,41.24,2024,2024-12
S00001753,SP01,P04,G1,2024-12-26,9058.5,324,Delivered,Raspberry Choco,Bars,3.85,India,APAC,Ramalingam Kothapeta,Yummies,1247.4,7811.1,86.23,2024,2024-12
S00001761,SP01,P04,G5,2024-07-18,6948.0,249,Delivered,Raspberry Choco,Bars,3.85,Australia,APAC,Ramalingam Kothapeta,Yummies,958.65,5989.35,86.2,2024,2024-07
S00001766,SP01,P04,G1,2025-01-21,2070.0,80,Shipped,Raspberry Choco,Bars,3.85,India,APAC,Ramalingam Kothapeta,Yummies,308.0,1762.0,85.12,2025,2025-01
